customer_id,registration_date,customer_rank,age,gender,prefecture,customer_type
C001209,2023-10-04,シルバー,29,女性,大阪府,個人
C001210,2022-05-23,ゴールド,29,男性,福岡県,個人
C001211,2023-03-26,シルバー,29,男性,千葉県,法人
C001212,2023-04-23,シルバー,49,男性,福岡県,個人
C001213,2022-09-30,ゴールド,30,男性,大阪府,個人事業主
C001214,2022-03-18,ブロンズ,24,女性,神奈川県,個人
C001215,2023-04-22,シルバー,53,女性,東京都,個人
C001216,2023-12-22,シルバー,54,その他,福岡県,個人事業主
C001217,2022-08-24,ブロンズ,44,女性,埼玉県,個人
C001218,2022-04-07,ブロンズ,21,女性,福岡県,個人
C001219,2022-11-19,ブロンズ,43,女性,東京都,個人
C001220,2022-07-30,シルバー,45,女性,福岡県,個人
C001221,2022-09-07,プラチナ,30,男性,兵庫県,法人
C001222,2022-05-22,ブロンズ,55,男性,東京都,個人事業主
C001223,2023-10-23,シルバー,25,女性,神奈川県,個人
C001224,2022-05-26,ブロンズ,32,女性,福岡県,個人事業主
C001225,2023-05-26,ブロンズ,27,男性,愛知県,個人
C001226,2023-03-27,ゴールド,51,女性,神奈川県,法人
C001227,2022-07-30,ゴールド,35,女性,京都府,個人事業主
C001228,2023-05-21,シルバー,21,女性,大阪府,個人
C001229,2023-06-09,ブロンズ,33,男性,福岡県,個人
C001230,2022-08-07,ブロンズ,43,男性,千葉県,個人
C001231,2022-02-15,ゴールド,56,男性,北海道,個人
C001232,2023-08-05,ブロンズ,26,女性,埼玉県,個人
C001233,2022-06-20,シルバー,48,女性,千葉県,個人
C001234,2022-06-21,ブロンズ,51,女性,東京都,個人
C001235,2022-12-18,ゴールド,64,女性,愛知県,法人
C001236,2022-09-25,ブロンズ,61,女性,神奈川県,個人
C001237,2023-06-02,シルバー,29,女性,千葉県,個人
C001238,2022-01-24,ゴールド,48,男性,北海道,個人
C001239,2023-10-10,ブロンズ,45,男性,福岡県,個人
C001240,2023-08-10,ブロンズ,30,女性,大阪府,個人
C001241,2023-06-10,ブロンズ,53,女性,神奈川県,個人
C001242,2023-01-02,ブロンズ,61,男性,大阪府,個人
C001243,2022-01-26,ブロンズ,27,女性,京都府,個人事業主
C001244,2023-05-16,ゴールド,27,男性,神奈川県,個人
C001245,2022-11-23,ゴールド,45,その他,福岡県,法人
C001246,2023-12-03,ブロンズ,26,男性,兵庫県,個人
C001247,2022-02-04,シルバー,57,男性,神奈川県,法人
C001248,2022-09-05,プラチナ,30,女性,東京都,法人
C001249,2022-10-13,ブロンズ,53,女性,兵庫県,個人
C001250,2023-09-29,シルバー,18,女性,福岡県,法人
C001251,2023-10-02,ゴールド,63,女性,愛知県,個人事業主
C001252,2022-09-03,ブロンズ,45,男性,福岡県,個人事業主
C001253,2022-07-21,ブロンズ,46,女性,東京都,個人
C001254,2023-06-23,シルバー,59,女性,京都府,個人事業主
C001255,2022-06-29,ブロンズ,62,女性,埼玉県,個人
C001256,2022-10-23,ブロンズ,51,男性,埼玉県,個人
C001257,2022-12-30,ゴールド,30,男性,京都府,個人
C001258,2022-08-11,ゴールド,36,女性,北海道,個人
C001259,2022-01-29,シルバー,37,女性,大阪府,個人事業主
C001260,2022-06-06,シルバー,36,女性,埼玉県,個人
C001261,2022-09-23,ブロンズ,24,女性,愛知県,個人
C001262,2022-11-04,シルバー,55,男性,愛知県,法人
C001263,2022-01-04,プラチナ,21,女性,福岡県,法人
C001264,2023-08-09,ゴールド,36,女性,東京都,法人
C001265,2023-01-23,ゴールド,40,男性,京都府,個人
C001266,2023-04-06,シルバー,52,女性,神奈川県,法人
C001267,2023-01-02,ゴールド,18,男性,東京都,個人
C001268,2022-07-29,ブロンズ,49,女性,北海道,個人
C001269,2023-08-09,ゴールド,49,女性,大阪府,個人
C001270,2022-02-22,ゴールド,35,女性,北海道,法人
C001271,2022-09-10,シルバー,24,男性,北海道,個人
C001272,2022-08-09,シルバー,26,男性,神奈川県,個人
C001273,2022-07-04,シルバー,31,男性,愛知県,法人
C001274,2023-07-19,プラチナ,42,女性,大阪府,個人
C001275,2023-05-12,ブロンズ,48,男性,愛知県,個人
C001276,2022-02-23,ブロンズ,32,男性,東京都,個人
C001277,2023-08-20,ブロンズ,29,女性,大阪府,個人
C001278,2023-01-09,シルバー,56,男性,兵庫県,個人
C001279,2022-09-26,シルバー,34,男性,京都府,個人
C001280,2022-09-10,ゴールド,56,女性,北海道,個人
C001281,2022-08-22,シルバー,51,女性,北海道,個人事業主
C001282,2022-02-11,ブロンズ,49,男性,北海道,個人事業主
C001283,2023-10-20,ブロンズ,29,女性,東京都,個人
C001284,2022-08-01,ブロンズ,19,男性,埼玉県,個人
C001285,2022-05-12,ブロンズ,23,女性,兵庫県,個人
C001286,2022-01-15,ブロンズ,41,女性,千葉県,個人
C001287,2022-09-06,プラチナ,54,男性,北海道,法人
C001288,2022-09-10,ブロンズ,42,女性,愛知県,個人
C001289,2023-08-14,ブロンズ,34,男性,東京都,個人
C001290,2023-01-12,シルバー,19,男性,愛知県,個人
C001291,2023-10-28,ブロンズ,60,女性,北海道,個人
C001292,2022-12-31,ブロンズ,20,男性,兵庫県,個人
C001293,2022-12-02,シルバー,37,女性,京都府,個人
C001294,2022-02-08,シルバー,30,女性,東京都,個人
C001295,2023-11-06,シルバー,33,女性,神奈川県,個人
C001296,2023-04-18,ブロンズ,43,女性,埼玉県,個人事業主
C001297,2023-09-07,シルバー,59,女性,神奈川県,個人事業主
C001298,2022-01-20,ブロンズ,62,女性,大阪府,個人
C001299,2023-10-24,ブロンズ,49,女性,大阪府,個人事業主
C001300,2022-09-25,ブロンズ,24,男性,北海道,個人
C001301,2023-10-03,シルバー,55,女性,北海道,個人
C001302,2022-05-11,プラチナ,46,女性,東京都,法人
C001303,2023-11-11,ブロンズ,64,男性,大阪府,個人
C001304,2023-07-20,ブロンズ,54,男性,兵庫県,個人
C001305,2022-05-21,ブロンズ,61,女性,東京都,個人
C001306,2023-12-17,ブロンズ,52,女性,大阪府,個人
C001307,2023-01-17,シルバー,33,男性,埼玉県,個人
C001308,2023-10-02,シルバー,62,女性,兵庫県,法人
C001309,2022-08-27,ゴールド,24,男性,福岡県,法人
C001310,2023-06-29,ブロンズ,40,女性,福岡県,個人
C001311,2023-05-23,シルバー,48,女性,北海道,個人
C001312,2022-04-05,ブロンズ,56,その他,神奈川県,個人
C001313,2023-10-30,シルバー,28,男性,兵庫県,個人
C001314,2023-06-13,ゴールド,38,男性,北海道,法人
C001315,2023-11-17,ブロンズ,53,女性,大阪府,個人
C001316,2023-09-01,ゴールド,52,女性,埼玉県,法人
C001317,2023-03-27,シルバー,37,男性,神奈川県,法人
C001318,2023-06-06,ブロンズ,27,男性,大阪府,個人
C001319,2023-06-28,シルバー,48,女性,愛知県,個人
C001320,2022-08-18,ゴールド,64,その他,東京都,個人
C001321,2022-12-11,ブロンズ,63,女性,福岡県,個人
C001322,2023-01-21,シルバー,61,男性,福岡県,個人
C001323,2023-04-06,シルバー,18,男性,神奈川県,個人
C001324,2023-11-16,ゴールド,33,女性,福岡県,個人事業主
C001325,2022-10-21,ゴールド,43,男性,北海道,法人
C001326,2023-07-12,ゴールド,25,男性,福岡県,個人
C001327,2023-06-17,ブロンズ,38,男性,北海道,個人事業主
C001328,2022-10-11,シルバー,25,女性,大阪府,個人
C001329,2023-04-28,プラチナ,26,男性,兵庫県,法人
C001330,2022-12-04,シルバー,33,女性,北海道,個人
C001331,2022-07-02,ブロンズ,40,男性,北海道,個人事業主
C001332,2022-11-16,ブロンズ,48,女性,東京都,個人
C001333,2022-08-15,ブロンズ,44,男性,兵庫県,個人事業主
C001334,2022-07-10,シルバー,60,女性,千葉県,個人
C001335,2022-01-05,シルバー,59,男性,愛知県,個人
C001336,2023-03-25,シルバー,19,女性,福岡県,個人
C001337,2023-08-26,ゴールド,59,男性,北海道,法人
C001338,2023-08-30,ゴールド,23,女性,兵庫県,個人
C001339,2022-08-14,シルバー,19,男性,福岡県,個人事業主
C001340,2022-11-24,ゴールド,37,女性,東京都,個人
C001341,2023-09-07,ゴールド,47,男性,神奈川県,法人
C001342,2023-11-17,シルバー,41,男性,兵庫県,個人
C001343,2022-10-10,ブロンズ,27,女性,愛知県,個人事業主
C001344,2023-12-17,シルバー,32,男性,京都府,個人事業主
C001345,2022-01-27,シルバー,21,男性,神奈川県,個人
C001346,2022-12-01,プラチナ,35,その他,京都府,個人
C001347,2023-07-08,シルバー,56,女性,埼玉県,個人
C001348,2023-11-14,ゴールド,54,女性,大阪府,個人事業主
C001349,2022-10-04,ブロンズ,37,女性,愛知県,個人
C001350,2023-12-05,シルバー,52,男性,北海道,個人
C001351,2023-11-27,ブロンズ,42,女性,神奈川県,個人事業主
C001352,2022-06-04,ブロンズ,39,女性,愛知県,個人
C001353,2023-01-10,シルバー,53,男性,愛知県,法人
C001354,2023-07-05,ブロンズ,33,女性,北海道,個人事業主
C001355,2023-10-28,シルバー,61,女性,埼玉県,個人
C001356,2023-03-23,ブロンズ,38,男性,神奈川県,個人
C001357,2023-10-21,ブロンズ,54,男性,東京都,個人事業主
C001358,2023-09-25,ブロンズ,64,女性,大阪府,個人
C001359,2023-03-11,シルバー,54,女性,愛知県,個人
C001360,2023-08-15,ブロンズ,31,男性,神奈川県,個人事業主
C001361,2022-12-09,シルバー,59,男性,東京都,個人事業主
C001362,2023-10-25,シルバー,26,女性,愛知県,法人
C001363,2023-09-24,ゴールド,46,女性,京都府,個人
C001364,2023-08-12,ブロンズ,59,男性,愛知県,個人
C001365,2023-10-12,ブロンズ,61,女性,神奈川県,個人事業主
C001366,2022-04-16,シルバー,55,男性,大阪府,個人
C001367,2023-04-22,ブロンズ,42,女性,愛知県,個人
C001368,2022-09-27,シルバー,54,男性,大阪府,個人事業主
C001369,2023-05-11,シルバー,22,その他,京都府,法人
C001370,2023-05-13,ブロンズ,20,男性,神奈川県,個人事業主
C001371,2022-09-15,ブロンズ,47,男性,大阪府,個人
C001372,2023-11-01,ブロンズ,21,男性,埼玉県,個人
C001373,2023-03-08,ブロンズ,40,男性,北海道,個人
C001374,2023-07-14,ブロンズ,61,女性,大阪府,個人
C001375,2022-04-20,ブロンズ,59,女性,千葉県,個人事業主
C001376,2022-02-18,プラチナ,51,女性,埼玉県,法人
C001377,2022-10-05,プラチナ,20,その他,兵庫県,法人
C001378,2023-02-23,ゴールド,23,女性,兵庫県,個人
C001379,2022-01-16,ブロンズ,19,男性,大阪府,個人
C001380,2022-03-15,プラチナ,57,男性,北海道,法人
C001381,2022-02-08,ブロンズ,60,女性,千葉県,個人
C001382,2022-05-02,ブロンズ,26,男性,千葉県,個人事業主
C001383,2023-03-27,ゴールド,28,女性,千葉県,法人
C001384,2023-06-05,ブロンズ,57,女性,神奈川県,個人
C001385,2022-02-19,シルバー,58,男性,福岡県,個人
C001386,2022-05-03,プラチナ,40,男性,千葉県,法人
C001387,2022-03-28,ブロンズ,22,女性,福岡県,個人
C001388,2022-07-17,シルバー,45,女性,埼玉県,個人
C001389,2023-12-15,ゴールド,47,女性,埼玉県,法人
C001390,2022-03-07,ブロンズ,55,男性,北海道,個人
C001391,2022-06-23,ゴールド,59,女性,京都府,個人
C001392,2023-10-22,シルバー,34,女性,兵庫県,個人
C001393,2023-10-24,ゴールド,23,女性,神奈川県,個人
C001394,2023-03-30,ゴールド,24,男性,京都府,個人
C001395,2022-03-20,ゴールド,27,女性,京都府,法人
C001396,2023-10-15,ブロンズ,42,女性,神奈川県,個人
C001397,2023-06-30,プラチナ,55,男性,兵庫県,法人
C001398,2022-04-10,ゴールド,36,男性,埼玉県,個人
C001399,2023-02-07,ブロンズ,22,その他,京都府,個人
C001400,2022-05-06,ブロンズ,18,女性,大阪府,個人
C001401,2022-07-27,ブロンズ,19,男性,千葉県,個人事業主
C001402,2023-09-25,プラチナ,28,女性,神奈川県,法人
C001403,2022-08-24,ブロンズ,48,男性,兵庫県,個人
C001404,2023-06-24,シルバー,19,男性,大阪府,個人
C001405,2023-07-20,ゴールド,57,男性,神奈川県,個人事業主
C001406,2022-08-14,シルバー,42,男性,福岡県,個人
C001407,2023-02-13,シルバー,35,男性,埼玉県,個人
C001408,2023-08-06,ゴールド,38,女性,北海道,個人
C001409,2022-06-25,ブロンズ,62,女性,千葉県,個人
C001410,2022-08-14,ゴールド,29,女性,大阪府,個人
C001411,2023-04-29,シルバー,40,女性,京都府,個人
C001412,2023-10-09,プラチナ,52,女性,大阪府,個人
C001413,2022-01-04,プラチナ,56,女性,福岡県,個人事業主
C001414,2023-09-09,プラチナ,48,女性,京都府,法人
C001415,2023-08-25,シルバー,44,女性,埼玉県,個人
C001416,2023-09-23,ゴールド,22,その他,福岡県,個人
C001417,2023-12-13,ゴールド,55,女性,京都府,法人
C001418,2022-12-12,シルバー,43,女性,京都府,個人事業主
C001419,2023-02-13,ゴールド,22,女性,京都府,法人
C001420,2022-12-27,プラチナ,47,男性,北海道,法人
C001421,2023-06-11,ブロンズ,20,女性,愛知県,個人事業主
C001422,2022-11-13,ブロンズ,57,女性,千葉県,個人
C001423,2023-05-31,シルバー,33,男性,兵庫県,個人
C001424,2022-06-30,プラチナ,49,女性,京都府,個人
C001425,2022-08-22,ブロンズ,30,その他,大阪府,個人
C001426,2022-07-24,プラチナ,22,男性,京都府,法人
C001427,2023-02-06,ゴールド,35,女性,兵庫県,個人
C001428,2022-10-06,ブロンズ,33,女性,兵庫県,個人
C001429,2022-07-10,シルバー,31,女性,東京都,個人
C001430,2023-08-02,ブロンズ,40,女性,東京都,個人
C001431,2023-06-30,シルバー,37,女性,福岡県,個人
C001432,2023-01-08,ブロンズ,35,女性,東京都,個人事業主
C001433,2022-09-01,ブロンズ,50,女性,北海道,個人事業主
C001434,2023-12-16,ゴールド,23,女性,福岡県,個人事業主
C001435,2022-07-05,ブロンズ,21,その他,千葉県,個人
C001436,2022-07-28,ゴールド,43,男性,東京都,法人
C001437,2022-05-20,シルバー,52,女性,千葉県,個人
C001438,2022-07-27,ブロンズ,38,その他,愛知県,個人
C001439,2023-03-20,ブロンズ,41,男性,京都府,個人
C001440,2023-10-28,シルバー,55,男性,北海道,法人
C001441,2023-09-21,ブロンズ,18,女性,大阪府,個人
C001442,2022-09-26,ブロンズ,31,女性,埼玉県,個人
C001443,2022-04-08,ブロンズ,48,男性,東京都,個人
C001444,2023-05-15,ブロンズ,41,女性,北海道,個人
C001445,2023-12-08,ブロンズ,35,男性,福岡県,個人
C001446,2023-08-18,シルバー,25,男性,兵庫県,個人
C001447,2023-10-08,ブロンズ,45,男性,東京都,個人事業主
C001448,2022-08-24,シルバー,47,男性,福岡県,個人
C001449,2022-02-24,シルバー,60,男性,大阪府,個人
C001450,2023-10-10,ブロンズ,21,女性,北海道,個人
C001451,2023-11-04,ゴールド,28,女性,大阪府,個人
C001452,2023-09-01,プラチナ,28,女性,埼玉県,法人
C001453,2022-06-19,ブロンズ,27,女性,神奈川県,個人事業主
C001454,2022-12-03,シルバー,29,男性,埼玉県,個人
C001455,2023-10-16,ゴールド,28,男性,福岡県,法人
C001456,2023-07-15,プラチナ,39,女性,愛知県,個人
C001457,2022-09-09,ブロンズ,30,女性,千葉県,個人
C001458,2022-07-30,ブロンズ,52,男性,兵庫県,個人
C001459,2022-03-15,ブロンズ,34,女性,大阪府,個人
C001460,2022-08-02,シルバー,20,女性,大阪府,個人
C001461,2022-11-29,シルバー,34,女性,東京都,個人
C001462,2022-11-12,シルバー,41,男性,大阪府,個人
C001463,2023-05-18,ブロンズ,55,女性,北海道,個人
C001464,2023-12-09,プラチナ,61,男性,千葉県,法人
C001465,2022-12-18,ブロンズ,38,女性,北海道,個人
C001466,2022-02-26,シルバー,59,男性,大阪府,個人事業主
C001467,2023-06-10,ブロンズ,41,女性,北海道,個人事業主
C001468,2023-05-10,シルバー,21,男性,福岡県,個人
C001469,2023-03-03,ブロンズ,25,男性,兵庫県,個人事業主
C001470,2022-10-18,シルバー,24,女性,埼玉県,個人
C001471,2023-06-26,プラチナ,31,男性,北海道,法人
C001472,2022-03-29,ブロンズ,61,男性,埼玉県,個人
C001473,2022-03-05,ブロンズ,61,男性,兵庫県,個人
C001474,2023-04-27,ゴールド,28,男性,埼玉県,個人
C001475,2022-01-31,ブロンズ,51,女性,兵庫県,個人
C001476,2022-07-30,シルバー,35,男性,兵庫県,個人
C001477,2022-05-22,プラチナ,36,女性,千葉県,法人
C001478,2023-10-20,ゴールド,36,女性,福岡県,法人
C001479,2022-04-07,ゴールド,50,女性,神奈川県,個人
C001480,2023-12-11,ブロンズ,58,女性,大阪府,個人
C001481,2022-01-16,プラチナ,60,男性,大阪府,個人
C001482,2022-01-19,シルバー,46,女性,大阪府,個人
C001483,2023-05-11,シルバー,54,女性,東京都,個人
C001484,2022-04-19,ゴールド,57,女性,東京都,個人
C001485,2023-05-12,ブロンズ,57,男性,東京都,個人
C001486,2022-06-12,ブロンズ,26,男性,神奈川県,個人
C001487,2023-06-17,シルバー,37,女性,神奈川県,個人
C001488,2022-01-30,ブロンズ,41,男性,北海道,個人
C001489,2022-03-22,シルバー,56,女性,東京都,個人
C001490,2023-03-06,ブロンズ,54,男性,千葉県,個人
C001491,2022-07-05,シルバー,61,女性,東京都,個人
