date,channel,impressions,clicks,cost,conversions,cv_type,revenue
2025-07-12,LINE Ads,7709,334,12511,10,会員登録,57280
2025-07-12,Yahoo!広告,4561,222,7062,7,会員登録,37270
2025-07-13,Google Ads,14749,252,29658,14,購入,70921
2025-07-13,Meta Ads,14763,370,18314,25,会員登録,186653
2025-07-13,LINE Ads,9253,366,9519,8,購入,32521
2025-07-13,Yahoo!広告,8477,365,10765,26,購入,135235
2025-07-14,Google Ads,8814,435,20504,33,購入,103447
2025-07-14,Meta Ads,5482,152,12954,5,購入,29174
2025-07-14,LINE Ads,5231,144,9953,9,購入,64830
2025-07-14,Yahoo!広告,13025,574,10981,31,購入,214999
2025-07-15,Google Ads,14327,285,24873,7,購入,45754
2025-07-15,Meta Ads,9537,224,16683,11,購入,70303
2025-07-15,LINE Ads,6530,234,10382,15,購入,55020
2025-07-15,Yahoo!広告,8264,435,8250,28,お気に入り,192030
2025-07-16,Google Ads,13448,695,24116,26,購入,157550
2025-07-16,Meta Ads,10398,136,17439,2,購入,9390
2025-07-16,LINE Ads,5293,303,8811,13,購入,43314
2025-07-16,Yahoo!広告,6268,249,11756,13,お気に入り,64907
2025-07-17,Google Ads,12831,276,27044,17,会員登録,92552
2025-07-17,Meta Ads,8252,139,20428,8,お気に入り,46311
2025-07-17,LINE Ads,8443,108,9528,6,会員登録,35703
2025-07-17,Yahoo!広告,7290,168,10538,3,購入,10928
2025-07-18,Google Ads,24715,800,25568,16,購入,67697
2025-07-18,Meta Ads,21305,589,21449,32,お気に入り,103688
2025-07-18,LINE Ads,7533,303,11141,7,お気に入り,48023
2025-07-18,Yahoo!広告,8152,166,11157,5,会員登録,25545
2025-07-19,Google Ads,11387,386,18866,15,会員登録,65319
2025-07-19,Meta Ads,15074,363,16723,14,購入,63222
2025-07-19,LINE Ads,9293,403,13828,9,会員登録,56397
2025-07-19,Yahoo!広告,10545,478,8625,33,会員登録,101050
2025-07-20,Google Ads,15823,450,22830,17,会員登録,118133
2025-07-20,Meta Ads,22412,924,22221,42,会員登録,177126
2025-07-20,LINE Ads,3714,154,9041,6,お気に入り,33890
2025-07-20,Yahoo!広告,4153,214,9301,12,購入,84325
2025-07-21,Google Ads,19297,628,23408,17,購入,123545
2025-07-21,Meta Ads,6901,86,14034,3,会員登録,12065
2025-07-21,LINE Ads,7103,194,13070,9,会員登録,69384
2025-07-21,Yahoo!広告,4002,44,7702,1,購入,5703
2025-07-22,Google Ads,12145,360,27731,17,購入,77666
2025-07-22,Meta Ads,22572,627,21506,35,お気に入り,210040
2025-07-22,LINE Ads,6426,335,15703,24,会員登録,180383
2025-07-22,Yahoo!広告,3320,172,8258,5,購入,30982
2025-07-23,Google Ads,16243,355,18870,18,会員登録,139605
2025-07-23,Meta Ads,17100,563,21285,21,購入,122326
2025-07-23,LINE Ads,7622,176,12738,11,購入,78944
2025-07-23,Yahoo!広告,4237,96,8318,3,会員登録,21568
2025-07-24,Google Ads,15632,550,28318,32,購入,255273
2025-07-24,Meta Ads,12536,223,19345,14,お気に入り,63709
2025-07-24,LINE Ads,4634,179,9366,8,会員登録,31623
2025-07-24,Yahoo!広告,5420,111,7937,7,購入,42090
2025-07-25,Google Ads,31074,620,25319,12,お気に入り,69119
2025-07-25,Meta Ads,14074,728,22601,16,購入,50019
2025-07-25,LINE Ads,8156,277,13938,22,会員登録,134959
2025-07-25,Yahoo!広告,4509,200,7937,6,お気に入り,22979
2025-07-26,Google Ads,14842,889,29205,28,会員登録,204401
2025-07-26,Meta Ads,5162,135,12903,2,購入,12907
2025-07-26,LINE Ads,3524,171,8598,8,お気に入り,53816
2025-07-26,Yahoo!広告,3992,67,8637,5,会員登録,35946
2025-07-27,Google Ads,10631,450,21973,23,会員登録,172995
2025-07-27,Meta Ads,15120,534,13209,38,購入,238685
2025-07-27,LINE Ads,10773,185,13430,4,購入,22486
2025-07-27,Yahoo!広告,3269,186,6889,13,購入,67970
2025-07-28,Google Ads,24926,1290,20609,75,会員登録,238966
2025-07-28,Meta Ads,10130,122,16409,8,購入,42765
2025-07-28,LINE Ads,6806,406,12062,19,会員登録,106498
2025-07-28,Yahoo!広告,5206,211,8798,15,購入,91505
2025-07-29,Google Ads,16085,315,21637,17,購入,54783
2025-07-29,Meta Ads,8657,435,18814,34,購入,118313
2025-07-29,LINE Ads,5236,85,11829,4,購入,28291
2025-07-29,Yahoo!広告,3947,197,7277,10,購入,36836
2025-07-30,Google Ads,16512,351,17388,20,会員登録,90713
2025-07-30,Meta Ads,17091,395,15190,25,会員登録,163641
2025-07-30,LINE Ads,8445,369,14047,12,購入,66244
2025-07-30,Yahoo!広告,7836,291,9199,22,購入,98072
2025-07-31,Google Ads,20025,918,22756,58,購入,289796
2025-07-31,Meta Ads,12929,440,19398,11,購入,46874
2025-07-31,LINE Ads,8394,462,9138,27,購入,132886
2025-07-31,Yahoo!広告,3598,153,7649,6,購入,25055
2025-08-01,Google Ads,7913,421,17113,12,購入,47652
2025-08-01,Meta Ads,8341,348,13771,15,購入,69855
2025-08-01,LINE Ads,6833,136,14392,3,会員登録,14524
2025-08-01,Yahoo!広告,4767,113,8486,7,会員登録,38802
2025-08-02,Google Ads,12617,427,20663,14,購入,54036
2025-08-02,Meta Ads,20650,1140,21113,71,購入,304516
2025-08-02,LINE Ads,8298,285,9213,15,購入,66467
2025-08-02,Yahoo!広告,5323,149,9756,6,購入,33996
2025-08-03,Google Ads,17744,707,27722,39,お気に入り,234655
2025-08-03,Meta Ads,16654,205,20190,8,会員登録,34298
2025-08-03,LINE Ads,4294,137,9280,3,購入,22352
2025-08-03,Yahoo!広告,7597,347,9802,10,お気に入り,70176
2025-08-04,Google Ads,18509,579,27170,34,購入,114022
2025-08-04,Meta Ads,7815,148,18297,8,購入,25144
2025-08-04,LINE Ads,7294,159,11617,10,購入,46405
2025-08-04,Yahoo!広告,3949,119,7254,5,購入,37822
2025-08-05,Google Ads,20895,357,19905,9,購入,46994
2025-08-05,Meta Ads,14363,591,18606,43,お気に入り,235125
2025-08-05,LINE Ads,6076,226,9041,10,会員登録,49649
2025-08-05,Yahoo!広告,3357,135,7048,7,お気に入り,23948
2025-08-06,Google Ads,15757,779,26377,29,購入,212185
2025-08-06,Meta Ads,11243,517,14434,27,購入,210597
2025-08-06,LINE Ads,8675,147,12623,11,会員登録,74497
2025-08-06,Yahoo!広告,4289,249,10081,15,購入,99980
2025-08-07,Google Ads,17207,936,25915,65,お気に入り,202447
2025-08-07,Meta Ads,17585,808,22134,62,会員登録,301551
2025-08-07,LINE Ads,10250,482,14415,14,お気に入り,50545
2025-08-07,Yahoo!広告,5478,283,6317,6,購入,25928
2025-08-08,Google Ads,21768,790,25803,55,会員登録,204635
2025-08-08,Meta Ads,9190,149,21083,11,購入,77270
2025-08-08,LINE Ads,5909,281,12422,15,お気に入り,75988
2025-08-08,Yahoo!広告,2798,152,6135,8,会員登録,56335
2025-08-09,Google Ads,9606,195,20894,5,お気に入り,34221
2025-08-09,Meta Ads,8959,275,17313,20,購入,147936
2025-08-09,LINE Ads,9140,188,8684,7,お気に入り,36557
2025-08-09,Yahoo!広告,12261,473,10624,36,会員登録,191340
2025-08-10,Google Ads,13680,508,27068,36,お気に入り,164155
2025-08-10,Meta Ads,23272,820,20106,33,お気に入り,202764
2025-08-10,LINE Ads,7602,365,12991,18,購入,90313
2025-08-10,Yahoo!広告,8333,387,9719,14,購入,59096
2025-08-11,Google Ads,17522,243,25149,9,購入,66941
2025-08-11,Meta Ads,6316,304,12186,20,購入,100079
2025-08-11,LINE Ads,4238,148,8635,4,購入,16464
2025-08-11,Yahoo!広告,3177,46,7652,2,購入,14483
2025-08-12,Google Ads,22837,666,24974,39,購入,202252
2025-08-12,Meta Ads,5194,291,12348,17,会員登録,73930
2025-08-12,LINE Ads,3639,87,8983,4,会員登録,21249
2025-08-12,Yahoo!広告,7016,217,9987,9,会員登録,46330
2025-08-13,Google Ads,15763,598,27604,12,購入,88279
2025-08-13,Meta Ads,23691,1306,20094,59,お気に入り,355155
2025-08-13,LINE Ads,4667,278,10502,19,購入,123413
2025-08-13,Yahoo!広告,4204,58,7649,1,会員登録,7435
2025-08-14,Google Ads,11381,501,21763,15,会員登録,52198
2025-08-14,Meta Ads,11546,159,16283,3,会員登録,16166
2025-08-14,LINE Ads,7226,315,13859,8,購入,27330
2025-08-14,Yahoo!広告,12584,374,10890,23,会員登録,72928
2025-08-15,Google Ads,18810,848,17581,59,購入,312954
2025-08-15,Meta Ads,9443,497,20349,27,購入,96230
2025-08-15,LINE Ads,4862,280,10402,16,購入,94721
2025-08-15,Yahoo!広告,8493,395,9578,13,購入,70023
2025-08-16,Google Ads,10928,287,16800,17,購入,114444
2025-08-16,Meta Ads,8057,134,19327,9,購入,41078
2025-08-16,LINE Ads,6391,175,8260,7,お気に入り,42714
2025-08-16,Yahoo!広告,6008,169,9949,8,会員登録,60097
2025-08-17,Google Ads,9399,330,19115,16,購入,121609
2025-08-17,Meta Ads,11383,682,19574,17,購入,52614
2025-08-17,LINE Ads,8458,265,11651,11,お気に入り,71172
2025-08-17,Yahoo!広告,7152,223,6631,17,会員登録,82138
2025-08-18,Google Ads,11317,604,24550,24,購入,184827
2025-08-18,Meta Ads,9287,534,21205,38,会員登録,249523
2025-08-18,LINE Ads,5988,110,10982,3,購入,11397
2025-08-18,Yahoo!広告,2617,64,6410,3,購入,16302
2025-08-19,Google Ads,11424,645,24775,40,購入,296011
2025-08-19,Meta Ads,12904,757,21088,18,購入,72907
2025-08-19,LINE Ads,10325,265,8267,17,購入,109926
2025-08-19,Yahoo!広告,3097,90,7493,3,会員登録,21240
2025-08-20,Google Ads,11818,609,19978,33,会員登録,138819
2025-08-20,Meta Ads,8419,266,14810,17,会員登録,112029
2025-08-20,LINE Ads,3631,79,8929,1,お気に入り,6454
2025-08-20,Yahoo!広告,4182,100,9257,6,購入,41782
2025-08-21,Google Ads,12601,471,27328,26,購入,114151
2025-08-21,Meta Ads,19335,225,15544,10,購入,62927
2025-08-21,LINE Ads,5638,335,9948,15,会員登録,60963
2025-08-21,Yahoo!広告,3828,154,9447,4,購入,31387
2025-08-22,Google Ads,11037,405,19678,29,購入,151732
2025-08-22,Meta Ads,13825,704,16148,21,購入,88746
2025-08-22,LINE Ads,12146,336,12611,6,会員登録,37875
2025-08-22,Yahoo!広告,5295,306,8257,7,購入,22282
2025-08-23,Google Ads,11886,354,19628,21,購入,130259
2025-08-23,Meta Ads,14666,831,13858,47,購入,237488
2025-08-23,LINE Ads,8585,320,14781,17,購入,63317
2025-08-23,Yahoo!広告,9124,244,7638,16,購入,98739
2025-08-24,Google Ads,8029,421,18927,16,お気に入り,62395
2025-08-24,Meta Ads,14722,422,21386,32,購入,243332
2025-08-24,LINE Ads,5497,273,11581,20,購入,150256
2025-08-24,Yahoo!広告,4261,80,9862,5,購入,19170
2025-08-25,Google Ads,13158,183,22052,6,購入,42403
2025-08-25,Meta Ads,15100,203,15341,8,会員登録,32559
2025-08-25,LINE Ads,4499,138,11027,2,購入,8229
2025-08-25,Yahoo!広告,2706,78,6243,4,購入,23412
2025-08-26,Google Ads,9639,132,18479,6,お気に入り,32827
2025-08-26,Meta Ads,8243,356,15149,19,購入,96151
2025-08-26,LINE Ads,11029,116,11160,8,購入,41950
2025-08-26,Yahoo!広告,3278,141,7493,10,会員登録,77954
2025-08-27,Google Ads,13696,216,21962,17,お気に入り,94871
2025-08-27,Meta Ads,5114,166,12525,5,購入,37163
2025-08-27,LINE Ads,6806,316,13080,20,購入,98934
2025-08-27,Yahoo!広告,5728,318,9675,20,会員登録,155301
2025-08-28,Google Ads,18818,421,20089,27,購入,194589
2025-08-28,Meta Ads,7100,216,15704,4,購入,16688
2025-08-28,LINE Ads,3764,99,8279,6,購入,30224
2025-08-28,Yahoo!広告,4085,134,6252,3,会員登録,11673
2025-08-29,Google Ads,9330,105,22718,6,会員登録,39025
2025-08-29,Meta Ads,14773,232,18599,6,会員登録,33238
2025-08-29,LINE Ads,15875,940,14258,44,購入,193887
2025-08-29,Yahoo!広告,8530,306,8157,14,購入,80640
2025-08-30,Google Ads,8101,439,16637,23,会員登録,125511
2025-08-30,Meta Ads,17207,839,21689,60,購入,252013
2025-08-30,LINE Ads,4662,274,10109,5,会員登録,36686
2025-08-30,Yahoo!広告,4418,175,10729,5,会員登録,20685
2025-08-31,Google Ads,13630,345,18224,23,会員登録,119191
2025-08-31,Meta Ads,6461,369,14818,22,購入,107283
2025-08-31,LINE Ads,8343,285,11846,12,会員登録,43766
2025-08-31,Yahoo!広告,5015,118,9729,3,購入,12443
2025-09-01,Google Ads,9993,142,16520,9,購入,60713
2025-09-01,Meta Ads,8071,268,14350,7,会員登録,53678
2025-09-01,LINE Ads,4164,71,8364,4,購入,25420
2025-09-01,Yahoo!広告,6465,337,8611,23,会員登録,118369
2025-09-02,Google Ads,15816,288,16719,14,お気に入り,79744
2025-09-02,Meta Ads,5491,162,12569,11,会員登録,83254
2025-09-02,LINE Ads,3894,68,9708,1,会員登録,5898
2025-09-02,Yahoo!広告,4728,218,9099,4,購入,15683
2025-09-03,Google Ads,7787,407,15691,30,会員登録,100780
2025-09-03,Meta Ads,6089,257,15192,7,会員登録,27602
2025-09-03,LINE Ads,3457,144,7935,5,購入,29357
2025-09-03,Yahoo!広告,6965,385,8413,29,お気に入り,111135
2025-09-04,Google Ads,15727,737,16529,50,お気に入り,269019
2025-09-04,Meta Ads,4715,171,11647,11,購入,84301
2025-09-04,LINE Ads,9699,327,10073,16,会員登録,107109
2025-09-04,Yahoo!広告,4239,238,5725,6,購入,28715
2025-09-05,Google Ads,12044,375,17071,19,購入,149984
2025-09-05,Meta Ads,8515,250,14732,8,購入,45436
2025-09-05,LINE Ads,8080,404,9378,17,購入,58510
2025-09-05,Yahoo!広告,3235,140,7331,6,会員登録,46449
2025-09-06,Google Ads,13770,787,21773,26,お気に入り,156471
2025-09-06,Meta Ads,16082,315,15315,6,購入,19846
2025-09-06,LINE Ads,10411,141,10419,7,購入,54375
2025-09-06,Yahoo!広告,2722,85,6567,6,購入,41537
2025-09-07,Google Ads,16760,718,17642,46,会員登録,244295
2025-09-07,Meta Ads,11490,316,10590,6,購入,22643
2025-09-07,LINE Ads,3394,170,8002,8,購入,24317
2025-09-07,Yahoo!広告,2971,125,6992,8,購入,55305
2025-09-08,Google Ads,8821,521,20453,16,お気に入り,104627
2025-09-08,Meta Ads,7467,371,14110,25,会員登録,156349
2025-09-08,LINE Ads,8281,324,8805,16,購入,60286
2025-09-08,Yahoo!広告,4021,56,7945,1,購入,4553
2025-09-09,Google Ads,14277,757,13727,22,購入,126008
2025-09-09,Meta Ads,8305,226,11097,14,会員登録,58073
2025-09-09,LINE Ads,4696,143,9699,4,会員登録,20360
2025-09-09,Yahoo!広告,3352,61,6957,1,購入,6082
2025-09-10,Google Ads,13955,294,15852,19,購入,85176
2025-09-10,Meta Ads,6991,135,13172,3,会員登録,13918
2025-09-10,LINE Ads,6008,319,7847,11,お気に入り,69386
2025-09-10,Yahoo!広告,3457,186,6701,11,購入,71185
2025-09-11,Google Ads,7064,360,17432,25,購入,85464
2025-09-11,Meta Ads,19037,235,17121,11,購入,87457
2025-09-11,LINE Ads,9713,420,10488,12,購入,74290
2025-09-11,Yahoo!広告,5861,147,5939,9,購入,30011
2025-09-12,Google Ads,13099,461,21403,9,購入,58036
2025-09-12,Meta Ads,5693,340,12659,17,購入,134455
2025-09-12,LINE Ads,7244,408,7679,27,購入,107805
2025-09-12,Yahoo!広告,4261,56,9216,2,購入,11611
2025-09-13,Google Ads,22840,271,20068,12,購入,58309
2025-09-13,Meta Ads,9631,377,17124,18,購入,141101
2025-09-13,LINE Ads,5453,212,8317,15,お気に入り,70911
2025-09-13,Yahoo!広告,7583,383,7488,12,購入,78520
2025-09-14,Google Ads,7992,204,15725,4,購入,21248
2025-09-14,Meta Ads,12128,605,10088,43,購入,211553
2025-09-14,LINE Ads,6608,377,8113,14,購入,65191
2025-09-14,Yahoo!広告,4167,204,8873,9,購入,46743
2025-09-15,Google Ads,10606,186,13774,12,購入,41566
2025-09-15,Meta Ads,9357,268,17389,18,購入,92346
2025-09-15,LINE Ads,8222,191,7900,9,購入,51443
2025-09-15,Yahoo!広告,6291,190,7748,10,会員登録,55844
2025-09-16,Google Ads,21555,890,21545,18,会員登録,73727
2025-09-16,Meta Ads,10438,525,17222,32,購入,131022
2025-09-16,LINE Ads,5341,291,9963,21,会員登録,67122
2025-09-16,Yahoo!広告,5867,72,8590,4,会員登録,15442
2025-09-17,Google Ads,11114,132,20658,6,購入,29890
2025-09-17,Meta Ads,7527,413,13330,9,お気に入り,52659
2025-09-17,LINE Ads,7169,306,12412,16,購入,114810
2025-09-17,Yahoo!広告,3044,145,5958,8,購入,45076
2025-09-18,Google Ads,6273,87,14641,3,購入,14345
2025-09-18,Meta Ads,6226,337,10344,20,お気に入り,155328
2025-09-18,LINE Ads,8245,301,6969,13,購入,57704
2025-09-18,Yahoo!広告,2836,83,6097,1,購入,6026
2025-09-19,Google Ads,9997,465,15586,25,お気に入り,193352
2025-09-19,Meta Ads,5496,88,10164,6,購入,25691
2025-09-19,LINE Ads,9208,515,12101,28,会員登録,108523
2025-09-19,Yahoo!広告,5024,230,6488,15,購入,93219
2025-09-20,Google Ads,14863,386,18872,29,購入,90859
2025-09-20,Meta Ads,11713,532,10578,40,お気に入り,143358
2025-09-20,LINE Ads,5688,102,10543,2,会員登録,15506
2025-09-20,Yahoo!広告,3357,41,6752,1,購入,4761
2025-09-21,Google Ads,18292,973,17465,75,購入,388877
2025-09-21,Meta Ads,7602,197,11456,8,会員登録,41780
2025-09-21,LINE Ads,6346,353,8519,17,購入,93887
2025-09-21,Yahoo!広告,3834,80,9282,2,購入,10443
2025-09-22,Google Ads,8932,324,21578,20,会員登録,95193
2025-09-22,Meta Ads,5770,330,13055,17,購入,70544
2025-09-22,LINE Ads,12972,294,11380,17,購入,124409
2025-09-22,Yahoo!広告,2819,122,6951,9,会員登録,43963
2025-09-23,Google Ads,15803,716,20087,54,購入,404253
2025-09-23,Meta Ads,6535,292,15453,8,購入,60038
2025-09-23,LINE Ads,3556,154,7476,7,購入,38098
2025-09-23,Yahoo!広告,5188,91,9215,6,購入,24460
2025-09-24,Google Ads,8827,466,20632,27,会員登録,180169
2025-09-24,Meta Ads,17792,564,18674,13,購入,48729
2025-09-24,LINE Ads,5898,334,10418,24,購入,171160
2025-09-24,Yahoo!広告,3267,143,6570,8,購入,61873
2025-09-25,Google Ads,11258,141,19666,6,購入,34743
2025-09-25,Meta Ads,8964,266,12250,14,お気に入り,106020
2025-09-25,LINE Ads,11172,422,11603,21,購入,130131
2025-09-25,Yahoo!広告,3995,135,5224,9,会員登録,47126
2025-09-26,Google Ads,18967,631,16302,37,購入,191115
2025-09-26,Meta Ads,12934,215,15765,11,購入,86321
2025-09-26,LINE Ads,6071,123,9848,2,購入,10764
2025-09-26,Yahoo!広告,4727,114,6996,6,購入,31914
2025-09-27,Google Ads,6411,171,16008,13,会員登録,60412
2025-09-27,Meta Ads,11048,377,13478,8,購入,42867
2025-09-27,LINE Ads,3827,84,8694,3,会員登録,17484
2025-09-27,Yahoo!広告,4282,166,8910,11,購入,55900
2025-09-28,Google Ads,7696,134,15599,7,購入,54584
2025-09-28,Meta Ads,19038,387,15393,30,購入,124896
2025-09-28,LINE Ads,4870,253,7844,20,購入,89552
2025-09-28,Yahoo!広告,4842,159,5801,6,購入,34186
2025-09-29,Google Ads,8270,307,19515,15,会員登録,47310
2025-09-29,Meta Ads,7920,228,10167,6,会員登録,25498
2025-09-29,LINE Ads,7631,205,10999,5,お気に入り,38682
2025-09-29,Yahoo!広告,4833,281,7359,10,会員登録,57651
2025-09-30,Google Ads,8604,204,15358,12,会員登録,58050
2025-09-30,Meta Ads,7622,114,15606,3,購入,12557
2025-09-30,LINE Ads,8380,341,12098,8,会員登録,35241
2025-09-30,Yahoo!広告,2507,31,6179,1,購入,6534
2025-10-01,Google Ads,8046,398,14736,21,お気に入り,119089
2025-10-01,Meta Ads,8081,419,18206,30,お気に入り,146554
2025-10-01,LINE Ads,5306,144,10093,7,会員登録,42679
2025-10-01,Yahoo!広告,3547,73,8031,3,購入,20546
2025-10-02,Google Ads,12159,474,16640,31,会員登録,163057
2025-10-02,Meta Ads,11815,584,14196,37,お気に入り,184255
2025-10-02,LINE Ads,4624,128,9949,3,購入,12539
2025-10-02,Yahoo!広告,9379,299,8043,7,購入,47538
2025-10-03,Google Ads,17691,523,25212,40,会員登録,144043
2025-10-03,Meta Ads,7668,224,13129,13,購入,87046
2025-10-03,LINE Ads,8486,164,11349,11,会員登録,71007
2025-10-03,Yahoo!広告,2813,64,5902,4,会員登録,25135
2025-10-04,Google Ads,14107,742,24270,57,会員登録,339590
2025-10-04,Meta Ads,10174,357,17759,9,会員登録,64488
2025-10-04,LINE Ads,8294,132,10724,5,購入,18851
2025-10-04,Yahoo!広告,4322,107,7509,4,購入,27270
2025-10-05,Google Ads,9191,459,19677,34,お気に入り,157100
2025-10-05,Meta Ads,6503,65,12124,4,会員登録,23785
2025-10-05,LINE Ads,9697,472,11403,9,購入,61184
2025-10-05,Yahoo!広告,5777,181,6045,5,購入,27048
2025-10-06,Google Ads,8817,319,18065,21,購入,96748
2025-10-06,Meta Ads,7006,306,12201,18,購入,77783
2025-10-06,LINE Ads,6138,355,13809,26,購入,177688
2025-10-06,Yahoo!広告,9056,249,9071,13,購入,93758
2025-10-07,Google Ads,18612,938,17515,19,購入,59356
2025-10-07,Meta Ads,7256,391,12843,27,購入,101007
2025-10-07,LINE Ads,6709,110,11717,6,お気に入り,41252
2025-10-07,Yahoo!広告,5228,246,9258,16,購入,115898
2025-10-08,Google Ads,23728,800,21552,34,会員登録,149566
2025-10-08,Meta Ads,12065,375,12601,21,購入,104558
2025-10-08,LINE Ads,7215,268,12236,11,お気に入り,58927
2025-10-08,Yahoo!広告,6309,367,8400,18,会員登録,136322
2025-10-09,Google Ads,11371,611,22284,44,会員登録,154537
2025-10-09,Meta Ads,8722,317,19333,16,会員登録,94892
2025-10-09,LINE Ads,6869,375,12816,18,購入,108852
2025-10-09,Yahoo!広告,7193,277,8483,15,会員登録,91567
2025-10-10,Google Ads,13250,713,20004,22,購入,135399
2025-10-10,Meta Ads,7815,169,18063,13,会員登録,62105
2025-10-10,LINE Ads,4574,233,9659,15,お気に入り,113843
2025-10-10,Yahoo!広告,8225,462,6799,26,購入,84077
2025-10-11,Google Ads,14403,864,15974,47,お気に入り,317147
2025-10-11,Meta Ads,6836,215,16642,14,購入,53742
2025-10-11,LINE Ads,7416,391,11816,24,購入,96258
2025-10-11,Yahoo!広告,9195,497,7374,20,購入,136266
2025-10-12,Google Ads,24533,1131,20804,37,購入,165174
2025-10-12,Meta Ads,8905,158,17661,7,購入,50492
2025-10-12,LINE Ads,4451,234,8984,7,購入,42908
2025-10-12,Yahoo!広告,3948,192,9625,9,購入,61437
2025-10-13,Google Ads,7332,114,16326,3,購入,13692
2025-10-13,Meta Ads,8744,305,13015,20,購入,158930
2025-10-13,LINE Ads,4104,220,7810,17,会員登録,68883
2025-10-13,Yahoo!広告,5134,299,9581,20,購入,75715
2025-10-14,Google Ads,16418,439,19148,12,購入,77223
2025-10-14,Meta Ads,8326,454,18308,18,購入,126817
2025-10-14,LINE Ads,5677,222,10864,7,購入,35128
2025-10-14,Yahoo!広告,6371,311,6620,9,購入,50075
2025-10-15,Google Ads,10032,367,22663,14,会員登録,92302
2025-10-15,Meta Ads,12584,450,20034,17,購入,105200
2025-10-15,LINE Ads,7042,411,8630,19,会員登録,94347
2025-10-15,Yahoo!広告,7492,412,6272,27,購入,138183
2025-10-16,Google Ads,9995,133,23623,7,購入,49703
2025-10-16,Meta Ads,6946,368,16481,13,購入,84632
2025-10-16,LINE Ads,7277,381,12171,9,購入,44452
2025-10-16,Yahoo!広告,3443,74,8484,1,購入,4722
2025-10-17,Google Ads,11608,324,19380,25,会員登録,178659
2025-10-17,Meta Ads,8200,434,20341,30,会員登録,120386
2025-10-17,LINE Ads,6640,141,8786,8,購入,34040
2025-10-17,Yahoo!広告,4232,250,8257,8,購入,44113
2025-10-18,Google Ads,11725,216,18211,12,購入,58654
2025-10-18,Meta Ads,16174,742,17446,30,会員登録,181527
2025-10-18,LINE Ads,11158,340,11568,14,会員登録,100465
2025-10-18,Yahoo!広告,3821,87,8554,3,購入,18943
2025-10-19,Google Ads,8304,245,14973,13,購入,51515
2025-10-19,Meta Ads,14663,170,13756,10,購入,61223
2025-10-19,LINE Ads,4619,68,8027,4,購入,23440
2025-10-19,Yahoo!広告,4101,136,5902,10,購入,72129
2025-10-20,Google Ads,9051,403,14810,23,購入,73675
2025-10-20,Meta Ads,9644,508,16276,23,購入,69765
2025-10-20,LINE Ads,4371,83,8186,2,購入,7367
2025-10-20,Yahoo!広告,7129,270,5899,16,会員登録,55478
2025-10-21,Google Ads,15026,792,22146,38,会員登録,268217
2025-10-21,Meta Ads,7635,421,16465,28,会員登録,94476
2025-10-21,LINE Ads,4722,203,10820,12,購入,42467
2025-10-21,Yahoo!広告,7423,277,6919,9,購入,32778
2025-10-22,Google Ads,8084,101,18391,6,購入,26182
2025-10-22,Meta Ads,5564,162,12956,8,会員登録,32451
2025-10-22,LINE Ads,7730,247,11713,6,購入,42347
2025-10-22,Yahoo!広告,6591,181,7862,3,購入,21171
2025-10-23,Google Ads,28241,1094,24244,65,購入,464395
2025-10-23,Meta Ads,14163,621,20713,17,会員登録,100120
2025-10-23,LINE Ads,4651,188,10814,8,お気に入り,32710
2025-10-23,Yahoo!広告,3244,129,8071,10,購入,35615
2025-10-24,Google Ads,10618,150,22788,3,購入,17926
2025-10-24,Meta Ads,16816,430,15046,14,購入,96255
2025-10-24,LINE Ads,4069,200,8710,10,会員登録,37187
2025-10-24,Yahoo!広告,4454,155,9017,4,購入,23090
2025-10-25,Google Ads,19969,495,24163,21,購入,122432
2025-10-25,Meta Ads,9183,389,13900,10,会員登録,35391
2025-10-25,LINE Ads,3947,231,8523,16,購入,52369
2025-10-25,Yahoo!広告,3641,101,5753,3,お気に入り,21003
2025-10-26,Google Ads,8642,334,17894,7,お気に入り,41396
2025-10-26,Meta Ads,6867,105,12085,7,会員登録,24523
2025-10-26,LINE Ads,7652,125,11812,7,購入,22960
2025-10-26,Yahoo!広告,5777,218,5819,7,会員登録,37398
2025-10-27,Google Ads,25815,451,24452,12,購入,86583
2025-10-27,Meta Ads,6454,100,15311,6,購入,27903
2025-10-27,LINE Ads,5586,125,9366,7,お気に入り,36225
2025-10-27,Yahoo!広告,8230,339,7606,10,会員登録,31931
2025-10-28,Google Ads,16104,279,20111,9,購入,34309
2025-10-28,Meta Ads,13739,604,19450,41,会員登録,222551
2025-10-28,LINE Ads,5348,114,8600,5,会員登録,17550
2025-10-28,Yahoo!広告,8307,241,7434,9,会員登録,33445
2025-10-29,Google Ads,16467,769,23450,38,会員登録,179043
2025-10-29,Meta Ads,11176,466,15313,30,会員登録,191131
2025-10-29,LINE Ads,7763,116,10272,3,会員登録,17096
2025-10-29,Yahoo!広告,4174,202,8184,12,購入,71078
2025-10-30,Google Ads,11742,216,20923,16,購入,72773
2025-10-30,Meta Ads,7910,242,17803,17,お気に入り,108783
2025-10-30,LINE Ads,5317,178,8719,5,お気に入り,17163
2025-10-30,Yahoo!広告,5089,160,10045,10,会員登録,47261
2025-10-31,Google Ads,12937,203,22121,15,お気に入り,110844
2025-10-31,Meta Ads,9730,466,20515,35,お気に入り,253191
2025-10-31,LINE Ads,8130,376,12114,28,購入,190946
2025-10-31,Yahoo!広告,9372,417,8535,24,会員登録,183887
2025-11-01,Google Ads,12397,161,19155,11,お気に入り,61181
